29,7.29825,21.8755,0,299.7362381,,,
20,7.29872,34.6251,0,474.3996208,,,
31,7.29875,25.3202,0,346.9114574,,,
52,7.29805,17.3735,0,238.0567412,,,
11,7.29902,21,0,287.7098569,,,
33,7.29841,24.0003,0,328.8428576,,,
21,7.29811,21.6254,0,296.3150734,,,
42,5.93442,28.8754,0,486.5749307,,,
36,5.93397,23.2497,0,391.8068342,,,
43,5.93509,37.0004,0,623.4176735,,,
37,5.93354,30.2501,0,509.8153885,,,
0,7.29868,25.3748,0,347.6628651,,,
23,7.2984,21.8754,0,299.7287077,,,
49,5.93424,17.8754,0,301.2247567,,,
4,7.29853,21.375,0,292.8671938,,,
14,7.29837,21.3739,0,292.8585424,,,
47,5.93422,26.3746,0,444.4493126,,,
41,5.9342,16.8742,0,284.3550942,,,
50,7.29858,16.1253,0,220.9374974,,,
25,7.29883,23.2501,0,318.5455751,,,
48,5.93454,15.9996,0,269.6013507,,,
26,7.29822,34.0031,0,465.9094957,,,
7,7.29864,27.0013,0,369.9497441,,,
2,7.29908,25.5,0,349.3590973,,,
5,7.29815,21.4999,0,294.5938354,,,
22,7.29929,27.8751,0,381.8878274,,,
40,5.93357,15.9998,0,269.6487949,,,
56,5.93407,15.8751,0,267.52465,,,
18,7.29832,41.625,0,570.336735,,,
34,5.93473,28.6254,0,482.3370229,,,
19,7.49828,21.1355,0,281.8713092,,,
54,7.29871,15.9998,0,219.2140803,,,
28,7.29858,55.3781,0,758.7517024,,,
